irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra
124,242754.0,R,(N,1166.6666666666667,1155.5555555555554,1158.611111111111,1.0069527691201152,242753.0,,,,242727.0,242776.0,242802.0,242845.0,242912.0,4.0,True,,136.1111111111111,513.8888888888888,475.7686623831166,,-0.25,-0.08,2.19,-0.3049999999999999,0.0
118,633929.0,R,(N,716.6666666666666,711.1111111111111,709.1666666666666,1.0105757931844888,633931.0,,,,633903.0,633960.0,633972.0,634002.0,634061.0,4.0,True,,158.33333333333331,438.88888888888886,518.4369937141205,,-0.37,-0.245,1.63,-1.38,0.0
231,528740.0,R,(N,1008.3333333333331,1011.1111111111112,986.3888888888888,1.0222472542945649,528739.0,528667.0,528683.0,528700.0,528723.0,528767.0,528806.0,528876.0,528915.0,0.0,True,155.55555555555557,122.2222222222222,533.3333333333334,531.1249042474338,0.24,0.55,0.07,1.805,-0.73,1.0
212,56175.0,R,(N,591.6666666666666,577.7777777777777,595.2777777777777,0.9939337377508166,56176.0,56108.0,56123.0,56140.0,56157.0,56211.0,56223.0,56256.0,56288.0,0.0,True,136.1111111111111,150.0,363.88888888888886,473.0752674357047,0.315,0.5800000000000001,0.315,1.65,-0.39,1.0
212,368754.0,R,(N,675.0,661.1111111111111,632.5000000000001,1.067193675889328,368755.0,368687.0,368702.0,368717.0,368742.0,368791.0,368803.0,368839.0,368877.0,0.0,True,152.7777777777778,136.1111111111111,375.0,456.4354645876384,0.2499999999999999,0.58,0.3,1.4449999999999998,-0.3950000000000001,1.0
118,552090.0,R,(N,841.6666666666666,858.3333333333333,845.5555555555554,0.9954007884362682,552107.0,,,,552072.0,552125.0,552143.0,552179.0,552218.0,1.0,True,,147.22222222222223,405.55555555555554,442.0590552035954,,-0.3399999999999999,-0.045,1.505,-1.3649999999999998,0.0
118,103143.0,R,(N,891.6666666666667,1461.111111111111,891.1111111111111,1.000623441396509,103145.0,,,,103129.0,103178.0,103198.0,103218.0,103262.0,1.0,True,,136.1111111111111,369.44444444444446,391.2441657467568,,-0.085,0.0199999999999999,1.595,-1.1800000000000002,0.0
212,217898.0,R,(N,644.4444444444445,652.7777777777778,639.1666666666667,1.00825727944372,217899.0,,,,217885.0,217936.0,217948.0,217984.0,218021.0,0.0,True,,141.66666666666666,377.77777777777777,470.5910525045265,,0.575,0.3,1.47,-0.375,0.0
212,273680.0,R,(N,572.2222222222222,580.5555555555557,589.4444444444445,0.9707822808671064,273680.0,,,,273666.0,273718.0,273728.0,273763.0,273799.0,0.0,True,,144.44444444444443,369.44444444444446,488.3900195734819,,0.565,0.355,1.485,-0.3600000000000001,0.0
118,116278.0,R,(N,836.1111111111111,838.8888888888889,830.5555555555554,1.0066889632107026,116279.0,,,,116261.0,116310.0,116326.0,116362.0,116437.0,4.0,True,,136.1111111111111,488.88888888888886,534.6605854894253,,-0.28,-0.045,1.505,-1.3299999999999998,0.0
231,261962.0,R,(N,936.1111111111112,894.4444444444445,938.8888888888888,0.9970414201183432,261962.0,261891.0,261904.0,261921.0,261946.0,261977.0,262029.0,262081.0,262114.0,0.0,True,152.7777777777778,86.11111111111111,466.6666666666667,482.3286737846882,0.21,0.475,0.0499999999999999,1.65,-0.675,1.0
231,579611.0,R,(N,833.3333333333334,944.4444444444443,1003.0555555555557,0.8307947936859595,579611.0,579543.0,579556.0,579572.0,579594.0,579639.0,579682.0,579734.0,579772.0,0.0,True,141.66666666666666,125.0,494.44444444444446,541.6367513106643,0.21,0.575,0.07,1.665,-0.675,1.0
212,383474.0,R,(N,641.6666666666667,638.8888888888888,632.2222222222223,1.01493848857645,383475.0,383406.0,383420.0,383436.0,383462.0,383512.0,383528.0,383560.0,383595.0,0.0,True,155.55555555555557,138.88888888888889,369.44444444444446,461.20541812779874,0.315,0.5549999999999999,0.26,1.515,-0.3849999999999999,1.0
212,525496.0,R,(N,625.0,663.8888888888889,676.3888888888889,0.924024640657084,525497.0,,,,525475.0,525511.0,525515.0,525578.0,525615.0,0.0,True,,100.0,388.8888888888889,491.90985824841454,,0.7250000000000001,0.25,1.71,-0.3299999999999999,0.0
212,435593.0,R,(N,652.7777777777778,683.3333333333334,645.8333333333333,1.0107526881720432,435594.0,435523.0,435539.0,435556.0,435581.0,435602.0,435614.0,435682.0,435726.0,0.0,True,161.11111111111111,58.333333333333336,402.77777777777777,498.52026902508345,0.25,0.5800000000000001,-0.2299999999999999,1.57,-0.3699999999999999,1.0
118,554503.0,R,(N,822.2222222222222,825.0,831.1111111111111,0.9893048128342246,554521.0,,,,554486.0,554537.0,554554.0,554586.0,554622.0,1.0,True,,141.66666666666666,377.77777777777777,416.6216191864911,,-0.305,-0.0899999999999999,1.42,-1.25,0.0
231,510934.0,R,(N,1033.3333333333337,950.0,962.7777777777776,1.0732833237160997,510934.0,510864.0,510878.0,510893.0,510918.0,510962.0,511041.0,511087.0,511162.0,0.0,True,150.0,122.2222222222222,677.7777777777778,666.7562663803521,0.2,0.515,0.015,1.775,-0.7050000000000001,1.0
212,344123.0,R,(N,644.4444444444445,619.4444444444445,663.8888888888889,0.9707112970711296,344124.0,344059.0,344073.0,344088.0,344111.0,344160.0,344180.0,344206.0,344239.0,0.0,True,144.44444444444443,136.1111111111111,355.55555555555554,442.9092258866132,0.3249999999999999,0.605,0.3299999999999999,1.5,-0.365,1.0
212,625633.0,R,(N,677.7777777777778,641.6666666666667,652.5,1.038739889314602,625633.0,,,,625622.0,625640.0,625698.0,625717.0,625751.0,0.0,True,,50.0,358.3333333333333,435.25477747116736,,0.345,-0.305,1.49,-0.3149999999999999,0.0
124,599005.0,R,(N,991.6666666666669,608.3333333333333,963.3333333333334,1.0294117647058825,599005.0,,,,598992.0,599021.0,599075.0,599090.0,599131.0,1.0,True,,80.55555555555556,386.1111111111112,387.730032723485,,-0.3549999999999998,-0.2899999999999999,1.88,-0.45,0.0
212,208772.0,R,(N,633.3333333333333,669.4444444444443,626.1111111111111,1.0115350488021295,208772.0,,,,208758.0,208809.0,208844.0,208859.0,208913.0,5.0,True,,141.66666666666666,430.5555555555556,541.0196315434401,,0.845,0.41,1.5450000000000002,-0.4049999999999999,0.0
118,205089.0,R,(N,780.5555555555555,794.4444444444443,780.2777777777777,1.0003559985760058,205090.0,,,,205069.0,205121.0,205141.0,205164.0,205234.0,4.0,True,,144.44444444444443,458.3333333333333,518.7755910593746,,-0.195,0.01,1.635,-1.1749999999999998,0.0
231,383379.0,R,(N,941.6666666666666,955.5555555555557,945.5555555555554,0.9958871915393656,383379.0,383308.0,383325.0,383342.0,383363.0,383391.0,383484.0,383520.0,383592.0,0.0,True,152.7777777777778,77.77777777777779,636.1111111111111,655.5176396881429,0.2099999999999999,0.43,-0.025,1.77,-0.5700000000000001,1.0
231,462176.0,R,(BII,1613.888888888889,1627.7777777777778,1643.8888888888891,0.9817505914160188,462175.0,462105.0,462119.0,462136.0,462157.0,462205.0,462256.0,462314.0,462420.0,5.0,True,144.44444444444443,133.33333333333334,730.5555555555555,575.0643324201893,0.215,0.5800000000000001,0.01,1.775,-0.7499999999999999,1.0
231,241717.0,R,(N,997.2222222222224,916.6666666666666,959.722222222222,1.039073806078148,241717.0,241641.0,241659.0,241677.0,241700.0,241732.0,241793.0,241842.0,241877.0,0.0,True,163.88888888888889,88.88888888888889,491.6666666666666,492.35096298482966,0.185,0.505,-0.01,1.7000000000000002,-0.7000000000000001,1.0
212,106882.0,R,(N,647.2222222222223,633.3333333333333,622.7777777777777,1.0392506690454952,106883.0,106815.0,106830.0,106847.0,106870.0,106890.0,106941.0,106967.0,107000.0,0.0,True,152.7777777777778,55.55555555555555,361.1111111111111,448.8633448352309,0.35,0.39,-0.2049999999999999,1.34,-0.18,1.0
212,269531.0,R,(N,616.6666666666667,619.4444444444445,605.2777777777777,1.018815970628729,269532.0,,,,269514.0,269568.0,269578.0,269614.0,269650.0,0.0,True,,150.0,377.77777777777777,481.0732079750767,,0.62,0.38,1.465,-0.2999999999999999,0.0
118,241473.0,R,(N,833.3333333333334,844.4444444444445,818.3333333333334,1.0183299389002036,241488.0,,,,241455.0,241504.0,241518.0,241550.0,241582.0,1.0,True,,136.1111111111111,352.7777777777778,386.4486933508673,,-0.135,-0.03,1.495,-0.9000000000000001,0.0
124,13671.0,R,(N,1208.3333333333333,1191.6666666666667,1203.3333333333337,1.0041551246537397,13670.0,,,,13641.0,13693.0,13735.0,13763.0,13829.0,4.0,True,,144.44444444444443,522.2222222222223,475.0747739761129,,-0.2,-0.0899999999999999,2.265,-0.265,0.0
231,417307.0,R,(N,944.4444444444443,975.0,946.3888888888888,0.9979454065159964,417306.0,417231.0,417248.0,417267.0,417288.0,417335.0,417378.0,417426.0,417467.0,0.0,True,158.33333333333331,130.55555555555557,497.22222222222223,511.6374456751514,0.22,0.53,0.065,1.655,-0.7050000000000001,1.0
118,530392.0,R,(N,825.0,861.1111111111112,840.8333333333334,0.9811694747274528,530408.0,530330.0,530360.0,530387.0,530389.0,530425.0,530445.0,530478.0,530515.0,1.0,True,163.88888888888889,100.0,350.0,385.33731779422624,-0.79,-1.115,-0.855,0.695,-2.145,1.0
231,600021.0,R,(N,969.4444444444443,952.7777777777776,951.3888888888888,1.018978102189781,600021.0,599954.0,599967.0,599984.0,600004.0,600046.0,600094.0,600138.0,600185.0,0.0,True,138.88888888888889,116.66666666666669,502.77777777777777,510.6397408369224,0.18,0.65,0.055,1.72,-0.75,1.0
124,344698.0,R,(N,1158.3333333333337,1169.4444444444446,1155.8333333333337,1.0021629416005768,344697.0,344649.0,344657.0,344663.0,344680.0,344712.0,344766.0,344793.0,344862.0,4.0,True,86.11111111111111,88.88888888888889,505.55555555555554,469.7341232542374,-0.44,-0.745,-0.5800000000000001,1.885,-0.775,1.0
212,151680.0,R,(N,594.4444444444445,597.2222222222222,605.0,0.9825528007346188,151680.0,,,,151663.0,151696.0,151725.0,151763.0,151788.0,0.0,True,,91.66666666666666,347.22222222222223,450.3517720490802,,0.75,0.375,1.4600000000000002,-0.325,0.0
124,369326.0,R,(N,1150.0,1200.0,1175.5555555555557,0.9782608695652172,369325.0,,,,369299.0,369340.0,369374.0,369417.0,369486.0,4.0,True,,113.88888888888889,519.4444444444445,484.38444205816296,,-0.29,-0.0849999999999999,2.33,-0.29,0.0
212,558004.0,R,(N,658.3333333333334,675.0,681.1111111111111,0.9665579119086462,558005.0,,,,557992.0,558019.0,558022.0,558085.0,558124.0,0.0,True,,75.0,366.6666666666666,451.9064165097685,,0.585,0.185,1.5699999999999998,-0.4049999999999999,0.0
118,377579.0,R,(N,836.1111111111111,813.8888888888889,798.0555555555555,1.0476853463278804,377581.0,,,,377563.0,377610.0,377629.0,377659.0,377694.0,1.0,True,,130.55555555555557,363.88888888888886,397.9575948813337,,-0.3399999999999998,-0.135,1.36,-1.135,0.0
118,123731.0,R,(N,838.8888888888889,788.8888888888889,815.2777777777778,1.028960817717206,123732.0,,,,123716.0,123762.0,123781.0,123812.0,123844.0,1.0,True,,127.77777777777776,355.55555555555554,388.1997467983141,,-0.1299999999999999,0.065,1.55,-0.94,0.0
118,639199.0,R,(N,716.6666666666666,541.6666666666666,751.6666666666667,0.9534368070953436,639201.0,,,,639177.0,639215.0,639246.0,639269.0,639302.0,4.0,True,,105.55555555555556,347.22222222222223,410.15584945737385,,-0.1400000000000001,-0.1,1.5,-1.1350000000000002,0.0
231,94867.0,R,(N,958.3333333333334,947.2222222222222,941.9444444444446,1.0173989973459157,94867.0,94796.0,94810.0,94828.0,94850.0,94895.0,94934.0,94993.0,95035.0,0.0,True,150.0,125.0,513.8888888888888,524.9415273012282,0.175,0.56,0.035,1.585,-0.7150000000000001,1.0
212,200641.0,R,(N,688.8888888888889,686.1111111111111,636.6666666666666,1.0820244328097732,200642.0,,,,200629.0,200672.0,200699.0,200726.0,200779.0,5.0,True,,119.44444444444446,416.6666666666667,502.0120805640618,,0.76,0.205,1.605,-0.415,0.0
124,454475.0,R,(N,1141.6666666666663,1141.6666666666663,1146.111111111111,0.9961221522055258,454475.0,,,,454450.0,454489.0,454532.0,454563.0,454629.0,4.0,True,,108.33333333333334,497.22222222222223,465.35123374592126,,-0.2250000000000001,-0.0649999999999999,2.44,-0.2949999999999999,0.0
124,101586.0,R,(N,1055.5555555555557,1016.6666666666666,1061.1111111111109,0.9947643979057595,101586.0,,,,101560.0,101612.0,101683.0,101718.0,101751.0,0.0,True,,144.44444444444443,530.5555555555555,516.4048572662607,,0.07,-0.0999999999999999,2.03,-0.2749999999999999,0.0
124,349696.0,R,(N,1136.111111111111,1166.6666666666667,1156.111111111111,0.9827006246996636,349695.0,,,,349668.0,349711.0,349801.0,349834.0,349864.0,0.0,True,,119.44444444444446,544.4444444444443,510.7909182139556,,0.0699999999999999,-0.1449999999999999,2.48,-0.3350000000000001,0.0
124,216572.0,R,(N,1063.888888888889,1147.2222222222222,1098.3333333333337,0.9686393525543752,216571.0,,,,216545.0,216593.0,216627.0,216669.0,216741.0,4.0,True,,133.33333333333334,544.4444444444443,527.8438112386591,,-0.2299999999999999,-0.06,2.435,-0.3,0.0
231,49782.0,R,(BII,1661.1111111111113,1638.888888888889,1635.2777777777778,1.0157975199592324,49782.0,49717.0,49729.0,49746.0,49770.0,49810.0,49881.0,49923.0,50025.0,5.0,True,147.22222222222223,111.1111111111111,708.3333333333334,549.5893876188637,0.22,0.64,0.005,1.865,-0.78,1.0
118,92463.0,R,(N,877.7777777777777,880.5555555555555,868.3333333333333,1.0108765195137557,92480.0,92366.0,92385.0,92411.0,92444.0,92501.0,92515.0,92549.0,92583.0,1.0,True,216.66666666666669,158.33333333333331,386.1111111111112,412.1165054504583,0.3699999999999999,-0.355,-0.095,1.6749999999999998,-1.41,1.0
118,163707.0,R,(N,702.7777777777777,716.6666666666666,705.8333333333334,0.9956709956709956,163720.0,,,,163691.0,163737.0,163749.0,163786.0,163834.0,4.0,True,,127.77777777777776,397.2222222222222,473.832151940495,,-0.1100000000000001,0.035,1.28,-0.94,0.0
118,390391.0,R,(N,791.6666666666666,805.5555555555555,790.8333333333333,1.0010537407797682,390394.0,,,,390377.0,390417.0,390440.0,390471.0,390506.0,1.0,True,,111.1111111111111,358.3333333333333,402.7318989801284,,-0.3850000000000001,-0.0849999999999999,1.305,-1.3250000000000002,0.0
212,550122.0,R,(N,722.2222222222222,741.6666666666667,700.0,1.0317460317460316,550123.0,,,,550112.0,550130.0,550144.0,550213.0,550250.0,0.0,True,,50.0,383.33333333333337,451.0671108178233,,0.56,-0.31,1.5699999999999998,-0.345,0.0
231,101596.0,R,(N,869.4444444444445,1000.0,941.1111111111112,0.9238488783943328,101596.0,101523.0,101537.0,101555.0,101579.0,101605.0,101667.0,101721.0,101760.0,0.0,True,155.55555555555557,72.22222222222221,502.77777777777777,539.2065457415516,0.1949999999999999,0.485,-0.06,1.64,-0.245,1.0
212,321355.0,R,(N,702.7777777777777,655.5555555555555,665.5555555555555,1.0559265442404009,321356.0,321284.0,321301.0,321316.0,321342.0,321394.0,321413.0,321441.0,321475.0,0.0,True,161.11111111111111,144.44444444444443,369.44444444444446,440.6970364201807,0.34,0.545,0.315,1.44,-0.3699999999999999,1.0
212,250328.0,R,(N,627.7777777777777,605.5555555555555,618.6111111111111,1.0148181409968566,250328.0,,,,250313.0,250368.0,250385.0,250414.0,250450.0,0.0,True,,152.7777777777778,380.55555555555554,480.30277651582463,,0.74,0.46,1.485,-0.325,0.0
231,631632.0,R,(N,975.0,883.3333333333333,1028.3333333333333,0.948136142625608,631632.0,631558.0,631576.0,631591.0,631614.0,631660.0,631701.0,631754.0,631791.0,0.0,True,155.55555555555557,127.77777777777776,491.6666666666666,497.9301888161361,0.185,0.595,0.07,1.7049999999999998,-0.7150000000000001,1.0
212,272430.0,R,(N,580.5555555555557,569.4444444444445,614.4444444444445,0.944846292947559,272431.0,,,,272412.0,272465.0,272484.0,272510.0,272541.0,0.0,True,,147.22222222222223,358.3333333333333,470.28953720429257,,0.565,0.285,1.3250000000000002,-0.37,0.0
212,138723.0,R,(N,608.3333333333333,622.2222222222223,651.3888888888889,0.9339019189765456,138724.0,,,,138706.0,138744.0,138773.0,138801.0,138843.0,5.0,True,,105.55555555555556,380.55555555555554,487.9184709532024,,0.775,0.385,1.6149999999999998,-0.4,0.0
118,152377.0,R,(N,658.3333333333334,658.3333333333334,670.8333333333334,0.9813664596273292,152396.0,,,,152364.0,152408.0,152426.0,152452.0,152480.0,1.0,True,,122.2222222222222,322.22222222222223,397.1298811752512,,0.0049999999999998,0.1,1.635,-0.9349999999999998,0.0
212,510313.0,R,(N,594.4444444444445,661.1111111111111,624.1666666666667,0.9523809523809524,510314.0,,,,510301.0,510320.0,510363.0,510394.0,510431.0,0.0,True,,52.77777777777778,361.1111111111111,468.36584293104335,,0.58,-0.145,1.6,-0.365,0.0
124,644647.0,R,(N,1047.2222222222222,1061.111111111111,1030.2777777777778,1.01644648153141,644647.0,,,,644633.0,644664.0,644692.0,644719.0,644804.0,4.0,True,,86.11111111111111,475.0,464.1669186639251,,-0.49,-0.41,1.7399999999999998,-0.545,0.0
118,534617.0,R,(N,855.5555555555555,855.5555555555555,840.8333333333334,1.0175090849025437,534634.0,,,,534600.0,534651.0,534667.0,534705.0,534737.0,1.0,True,,141.66666666666666,380.55555555555554,411.4281079643053,,-0.27,-0.05,1.42,-1.1900000000000002,0.0
212,6630.0,R,(N,644.4444444444445,622.2222222222223,658.6111111111111,0.9784900885702236,6630.0,6567.0,6581.0,6597.0,6614.0,6664.0,6673.0,6709.0,6740.0,0.0,True,130.55555555555557,138.88888888888889,350.0,435.9887692321348,0.3999999999999999,0.425,0.2299999999999999,1.59,-0.445,1.0
118,11383.0,R,(N,936.1111111111112,844.4444444444445,841.6666666666666,1.1122112211221122,11384.0,11293.0,11309.0,11333.0,11365.0,11419.0,11431.0,11463.0,11540.0,4.0,True,200.0,150.0,486.1111111111111,502.42570185905015,0.3149999999999999,-0.3650000000000001,-0.18,1.625,-1.3449999999999998,1.0
118,417303.0,R,(N,833.3333333333334,816.6666666666666,831.1111111111111,1.002673796791444,417305.0,417212.0,417233.0,417252.0,417285.0,417314.0,417354.0,417388.0,417424.0,1.0,True,202.77777777777777,80.55555555555556,386.1111111111112,422.9635305178783,0.1999999999999999,-0.3500000000000001,-0.125,1.41,-1.06,1.0
124,401329.0,R,(N,1202.7777777777778,1197.2222222222222,1164.4444444444446,1.0329198473282442,401329.0,,,,401303.0,401342.0,401430.0,401463.0,401490.0,0.0,True,,108.33333333333334,519.4444444444445,473.63785756423607,,0.17,-0.0849999999999999,2.51,-0.27,0.0
124,301701.0,R,(N,1186.111111111111,1161.1111111111113,1159.1666666666663,1.0232446681044811,301700.0,,,,301674.0,301713.0,301756.0,301793.0,301864.0,4.0,True,,108.33333333333334,527.7777777777778,484.6055828280817,,-0.265,-0.1049999999999999,2.38,-0.3099999999999999,0.0
212,478047.0,R,(N,625.0,663.8888888888889,676.9444444444445,0.9232663110381616,478047.0,477982.0,477997.0,478012.0,478036.0,478055.0,478066.0,478129.0,478165.0,0.0,True,150.0,52.77777777777778,358.3333333333333,453.2597979574677,0.22,0.7050000000000001,-0.12,1.635,-0.3399999999999999,1.0
124,122394.0,R,(N,1072.2222222222222,1063.888888888889,1063.888888888889,1.0078328981723237,122394.0,,,,122369.0,122407.0,122486.0,122518.0,122550.0,0.0,True,,105.55555555555556,502.77777777777777,485.5496799013197,,0.145,-0.125,2.27,-0.2699999999999999,0.0
212,456672.0,R,(N,652.7777777777778,641.6666666666667,663.8888888888889,0.98326359832636,456672.0,456607.0,456621.0,456636.0,456660.0,456680.0,456691.0,456754.0,456789.0,0.0,True,147.22222222222223,55.55555555555555,358.3333333333333,443.5111358912811,0.2749999999999999,0.5249999999999999,-0.175,1.58,-0.33,1.0
232,97500.0,R,(SBR,1983.3333333333333,691.6666666666666,955.5555555555554,2.075581395348838,97501.0,97410.0,97430.0,97458.0,97480.0,97539.0,97574.0,97612.0,97675.0,5.0,True,194.44444444444449,163.88888888888889,541.6666666666666,384.62211801906005,0.1,0.23,0.025,0.54,-0.3,1.0
118,493951.0,R,(N,863.8888888888889,861.1111111111112,882.5,0.9789109222536984,493965.0,493860.0,493878.0,493901.0,493934.0,493984.0,494002.0,494033.0,494069.0,1.0,True,205.55555555555557,138.88888888888889,375.0,403.4617088179684,0.305,-0.38,-0.1349999999999999,1.375,-1.36,1.0
118,50776.0,R,(N,836.1111111111111,844.4444444444445,827.5,1.0104061765693186,50778.0,50686.0,50704.0,50728.0,50759.0,50812.0,50825.0,50858.0,50931.0,4.0,True,202.77777777777777,147.22222222222223,477.7777777777778,522.5092085464839,0.29,-0.4399999999999999,-0.2349999999999998,1.435,-1.455,1.0
231,255216.0,R,(N,952.7777777777776,947.2222222222222,941.6666666666666,1.0117994100294985,255215.0,255145.0,255157.0,255175.0,255199.0,255243.0,255283.0,255333.0,255371.0,0.0,True,150.0,122.2222222222222,477.7777777777778,489.47457334646606,0.225,0.545,0.095,1.65,-0.7050000000000001,1.0
232,199488.0,R,(SBR,1838.8888888888887,705.5555555555557,1020.8333333333334,1.8013605442176868,199490.0,,,,199475.0,199528.0,199561.0,199599.0,199668.0,5.0,True,,147.22222222222223,536.1111111111111,395.3457403941533,,0.295,0.0149999999999999,0.74,-0.345,0.0
212,321825.0,R,(N,650.0,647.2222222222223,674.4444444444445,0.9637561779242174,321826.0,321757.0,321773.0,321791.0,321813.0,321860.0,321877.0,321908.0,321943.0,0.0,True,155.55555555555557,130.55555555555557,361.1111111111111,447.90320823880825,0.24,0.655,0.26,1.56,-0.485,1.0
124,305726.0,R,(N,1088.8888888888887,1166.6666666666667,1114.1666666666667,0.977312390924956,305725.0,305637.0,305660.0,305666.0,305708.0,305739.0,305783.0,305818.0,305889.0,4.0,True,197.22222222222223,86.11111111111111,502.77777777777777,481.8194094374546,-0.325,-0.865,-0.615,1.575,-0.785,1.0
231,538726.0,R,(N,975.0,983.3333333333331,981.3888888888888,0.993489951882253,538726.0,538651.0,538666.0,538683.0,538708.0,538755.0,538795.0,538853.0,538889.0,0.0,True,158.33333333333331,130.55555555555557,502.77777777777777,509.18284845039904,0.23,0.53,0.075,1.75,-0.69,1.0
212,84436.0,R,(N,627.7777777777777,647.2222222222223,651.1111111111111,0.9641638225255972,84436.0,84373.0,84388.0,84404.0,84419.0,84471.0,84480.0,84514.0,84546.0,0.0,True,127.77777777777776,144.44444444444443,352.7777777777778,445.2441796898521,0.3299999999999999,0.69,0.4049999999999999,1.47,-0.355,1.0
118,623206.0,R,(N,694.4444444444445,680.5555555555555,673.3333333333333,1.0313531353135317,623207.0,,,,623188.0,623236.0,623257.0,623277.0,623344.0,4.0,True,,133.33333333333334,433.33333333333337,520.0,,-0.3299999999999999,0.01,1.805,-1.42,0.0
118,134493.0,R,(N,750.0,766.6666666666667,760.0,0.986842105263158,134510.0,,,,134466.0,134526.0,134542.0,134577.0,134642.0,4.0,True,,166.66666666666666,488.88888888888886,564.5202632076341,,-0.09,0.0249999999999999,1.83,-1.36,0.0
118,568885.0,R,(N,858.3333333333333,833.3333333333334,848.6111111111111,1.011456628477905,568907.0,,,,568868.0,568918.0,568934.0,568970.0,569005.0,1.0,True,,138.88888888888889,380.55555555555554,410.7618271903257,,-0.2699999999999999,-0.035,1.525,-1.2400000000000002,0.0
124,453644.0,R,(N,1147.2222222222222,1166.6666666666667,1139.7222222222222,1.0065805508164758,453644.0,,,,453618.0,453660.0,453699.0,453739.0,453804.0,4.0,True,,116.66666666666669,516.6666666666667,482.37708416934487,,-0.2950000000000001,-0.12,2.385,-0.3,0.0
124,579061.0,R,(N,1069.4444444444443,1022.2222222222222,1033.0555555555557,1.0352245227211614,579061.0,,,,579042.0,579086.0,579130.0,579149.0,579219.0,4.0,True,,122.2222222222222,491.6666666666666,475.4355487749744,,-0.7,-0.57,1.57,-0.7350000000000001,0.0
231,226174.0,R,(N,969.4444444444443,913.8888888888888,933.8888888888888,1.0380725758477096,226174.0,226103.0,226118.0,226134.0,226167.0,226183.0,226263.0,226305.0,226341.0,0.0,True,177.77777777777777,44.44444444444444,483.3333333333333,490.8912425725111,0.455,0.72,0.185,2.04,-0.23,1.0
231,604196.0,R,(N,966.6666666666666,933.3333333333334,955.8333333333331,1.011333914559721,604195.0,604126.0,604140.0,604157.0,604179.0,604221.0,604260.0,604311.0,604349.0,0.0,True,147.22222222222223,116.66666666666669,472.22222222222223,480.2949817314074,0.215,0.61,0.065,1.71,-0.755,1.0
124,427148.0,R,(N,1152.7777777777776,1205.5555555555554,1181.388888888889,0.9757818010815892,427147.0,,,,427121.0,427162.0,427198.0,427242.0,427311.0,4.0,True,,113.88888888888889,527.7777777777778,491.5619996140109,,-0.25,-0.05,2.385,-0.215,0.0
118,638686.0,R,(N,711.1111111111111,708.3333333333334,734.7222222222223,0.9678638941398864,638688.0,,,,638665.0,638719.0,638732.0,638756.0,638816.0,4.0,True,,150.0,419.44444444444446,497.39992363065136,,-0.2399999999999998,-0.13,1.525,-1.27,0.0
124,456130.0,R,(N,1155.5555555555554,1166.6666666666667,1157.2222222222222,0.99855976956313,456130.0,,,,456104.0,456145.0,456186.0,456223.0,456295.0,4.0,True,,113.88888888888889,530.5555555555555,493.55488138622536,,-0.2799999999999999,-0.125,2.455,-0.3099999999999999,0.0
212,310654.0,R,(N,663.8888888888889,663.8888888888889,647.5,1.0253110253110254,310655.0,310586.0,310601.0,310618.0,310642.0,310663.0,310675.0,310741.0,310780.0,0.0,True,155.55555555555557,58.333333333333336,383.33333333333337,470.4666960943051,0.26,0.675,-0.2149999999999999,1.515,-0.3149999999999999,1.0
124,294239.0,R,(N,1116.6666666666667,1166.6666666666667,1149.7222222222222,0.9712490939840542,294238.0,,,,294221.0,294261.0,294298.0,294329.0,294397.0,4.0,True,,111.1111111111111,488.88888888888886,462.6455517761086,,-0.775,-0.58,1.895,-0.775,0.0
118,426136.0,R,(N,758.3333333333333,772.2222222222223,775.2777777777778,0.9781440343962736,426137.0,426041.0,426061.0,426088.0,426118.0,426147.0,426153.0,426182.0,426214.0,0.0,True,213.88888888888889,80.55555555555556,266.6666666666667,306.2236009403811,0.3199999999999999,-0.035,-0.2249999999999999,1.565,-1.1550000000000002,1.0
118,27575.0,R,(N,825.0,827.7777777777777,831.1111111111111,0.9926470588235294,27577.0,27489.0,27501.0,27527.0,27557.0,27609.0,27626.0,27658.0,27692.0,1.0,True,188.88888888888889,144.44444444444443,375.0,412.8614119223852,0.315,-0.31,-0.0549999999999999,1.355,-1.3250000000000002,1.0
212,58490.0,R,(N,586.1111111111111,572.2222222222222,604.4444444444445,0.9696691176470588,58491.0,58426.0,58441.0,58456.0,58472.0,58526.0,58537.0,58570.0,58601.0,0.0,True,127.77777777777776,150.0,358.3333333333333,468.05536999791616,0.345,0.695,0.4099999999999999,1.65,-0.33,1.0
231,257838.0,R,(N,886.1111111111111,916.6666666666666,1010.0,0.8773377337733773,257838.0,257765.0,257781.0,257798.0,257821.0,257853.0,257900.0,257962.0,257997.0,0.0,True,155.55555555555557,88.88888888888889,488.88888888888886,519.3571033174414,0.19,0.475,-0.0049999999999999,1.59,-0.6849999999999999,1.0
118,6929.0,R,(N,791.6666666666666,794.4444444444443,808.6111111111111,0.9790450017176228,6930.0,6841.0,6857.0,6882.0,6912.0,6960.0,6979.0,7010.0,7044.0,1.0,True,197.22222222222223,133.33333333333334,366.6666666666666,412.0977570959453,0.2599999999999999,-0.25,-0.02,1.325,-1.015,1.0
